"CalculationRule.Name","CalculationRule.Description","CalculationRule.ID","CalculationRule.Path","CalculationRule.Definition","CalculationRule.FormulaNumber","CalculationRule.InternalId","CalculationRule.Parent","CalculationRule.ObjectType","CalcConfigSet.InternalId","CalcConfigSet.Name","CalculationRule.CalculationRuleMemberOfCalcConfigSet.CalcConfigSet.ID","CalcConfigSet.Parent","CalcConfigSet.ObjectType","FormalOperand.InternalId","FormalOperand.Name","CalculationRule.FormalOperandMemberOfCalculationRule.FormalOperand.ID","FormalOperand.Parent","FormalOperand.ObjectType","RealtimeCalculation.Path","RealtimeCalculation.InternalId","RealtimeCalculation.Name","CalculationRule.RealtimeCalculationAssociatedWithCalculationRule.RealtimeCalculation.ID","RealtimeCalculation.Parent","RealtimeCalculation.ObjectType","TypifiedCalculation.Path","TypifiedCalculation.InternalId","TypifiedCalculation.Name","CalculationRule.TypifiedCalculationAssociatedWithCalculationRule.TypifiedCalculation.ID","TypifiedCalculation.Parent","TypifiedCalculation.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ElemToB1.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_B2ToB1.Domain.ID","Domain.Parent","Domain.ObjectType","sysRdfContainer.Path","sysRdfContainer.InternalId","sysRdfContainer.Name","CalculationRule.sysRdfContainerHasADomain.sysRdfContainer.ID","sysRdfContainer.Parent","sysRdfContainer.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ElemToB2.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ElemToB3.Domain.ID","Domain.Parent","Domain.ObjectType","Percentage.Path","Percentage.InternalId","Percentage.Name","CalculationRule.DomainHasAssignedPercentage.Percentage.ID","Percentage.Parent","Percentage.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_InfoToElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ExternalControlAreaToAreaVElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ReactiveZoneToZonRMVElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_TermToElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_InternalControlAreaToAreaVElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_B3ToB2.Domain.ID","Domain.Parent","Domain.ObjectType"
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S82/0/CalcPoint/PWR_FAIL/Status/Calculation","7068239","Calculation","_51681fe7-ff3b-4772-ba30-22c1e3b80364","_24bd99f6-9e90-46d0-ad24-4cb549b104fb","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S81/0/CalcPoint/PWR_FAIL/Status/Calculation","7065391","Calculation","_6faa0413-3ea7-4f3f-ac2d-68130823d34f","_da3954ce-92a7-4ced-881c-4fe491fb56e0","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S80/0/CalcPoint/PWR_FAIL/Status/Calculation","7062335","Calculation","_40127a55-0641-411d-be6e-addf4a686b37","_7e561047-40f2-40f5-aa9a-c62664c9bd19","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S79/0/CalcPoint/PWR_FAIL/Status/Calculation","7059369","Calculation","_b2c70da9-7484-4ed3-89f9-eb1a0c9354e7","_e6790d8c-bcef-4a10-aa3c-c17eb13b6507","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S78/0/CalcPoint/PWR_FAIL/Status/Calculation","7053841","Calculation","_b0723159-2b38-43e3-908d-1268084cf123","_4918c840-06d4-4bac-8f4b-4b615865341b","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S76/0/CalcPoint/PWR_FAIL/Status/Calculation","7051204","Calculation","_bf144ce4-e186-4444-8e67-e7130e5fe0bd","_c6b42153-6410-46e0-8bcf-b5d4ef9ffe14","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S75/0/CalcPoint/PWR_FAIL/Status/Calculation","7046252","Calculation","_7e432813-16a0-4189-bfe5-0ed7ee125135","_9ff3909b-5eda-4ca8-bdd4-6ac9e9febb94","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S74/0/CalcPoint/PWR_FAIL/Status/Calculation","7043032","Calculation","_89b382cd-bc69-407f-b423-e00819a58165","_3e77e954-486d-4955-aae0-90459df37773","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S73/0/CalcPoint/PWR_FAIL/Status/Calculation","7039145","Calculation","_5537d7eb-ebcc-4399-a882-ee18f3edf3c5","_57347cfc-cd37-4ab6-8000-c202f42783c2","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S72/0/CalcPoint/PWR_FAIL/Status/Calculation","7034745","Calculation","_230b1ce3-7a36-4c5a-b0ce-676b0b4f1e19","_8c77b003-2f5f-476b-b354-0f87f8829863","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S71/0/CalcPoint/PWR_FAIL/Status/Calculation","7030791","Calculation","_d0b49b3e-9146-4b08-aa07-83fb2c3b7c1e","_48e12179-cf8e-448e-b7f6-93c69d80ff49","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S62/0/CalcPoint/PWR_FAIL/Status/Calculation","7026876","Calculation","_6c59deb6-4085-4565-9424-3381fe318e57","_ceb57f5d-9a29-4bc4-94eb-30ae437afff3","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S61/0/CalcPoint/PWR_FAIL/Status/Calculation","7022835","Calculation","_9224b517-31a6-41df-afda-45112175fbd1","_6535dc5a-ac5d-4574-a3cb-0d437c132d22","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S60/0/CalcPoint/PWR_FAIL/Status/Calculation","7018730","Calculation","_e5228a19-fa82-4f8f-9dba-cfe9e7ddb637","_8e3cdcf4-440e-44ad-9137-7f8a33865f7d","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S59/0/CalcPoint/PWR_FAIL/Status/Calculation","7014290","Calculation","_1644d0bf-153b-4e3f-9ac6-18ba737922a5","_838bb94f-dfa3-4bef-a37e-b9f35ae70eeb","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S58/0/CalcPoint/PWR_FAIL/Status/Calculation","7010136","Calculation","_bdaecc4f-1b6e-4198-b0b0-7c0a268ff0f8","_36d7f1a5-1341-45c4-99c9-85f17ded2c8d","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S57/0/CalcPoint/PWR_FAIL/Status/Calculation","7006228","Calculation","_0e644a44-699d-451a-9268-b940d6a310b2","_ead95b63-fb32-4ed8-bbde-cf3590417983","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S56/0/CalcPoint/PWR_FAIL/Status/Calculation","7002421","Calculation","_28ef134d-4bf2-421e-989f-8d41ca0383cf","_b22b1754-1a8a-4383-89e7-dbd57d2a9ff8","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S55/0/CalcPoint/PWR_FAIL/Status/Calculation","6997553","Calculation","_f884e87f-63ab-460f-ac03-4982aa6ca55f","_50da1070-cdfb-4b49-a2b7-057a41c21399","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S54/0/CalcPoint/PWR_FAIL/Status/Calculation","6995084","Calculation","_9a7bafc4-3b55-427a-a99b-59d91c915eee","_016bd473-30ea-49f4-87d8-4ee4f72ecce3","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S53/0/CalcPoint/PWR_FAIL/Status/Calculation","6990165","Calculation","_0030a588-2ccf-40f7-9f05-19afcba18a12","_2c259984-d3a2-44cc-b18a-cb3de96076f5","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S52/0/CalcPoint/PWR_FAIL/Status/Calculation","6986276","Calculation","_5867ce1f-09f6-4cc1-9341-0ac937c3b1a2","_d97974bd-f4cd-438b-9183-78cab59baabb","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S51/0/CalcPoint/PWR_FAIL/Status/Calculation","6981180","Calculation","_815bf077-df49-4619-9d93-9cfd34b6c311","_49fcf65e-2813-44e4-bf75-d2d5aed45bef","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S50/0/CalcPoint/PWR_FAIL/Status/Calculation","6978980","Calculation","_c9bf88c6-704d-4cb4-9034-2149e3a67648","_8091148b-f374-4055-8684-42d4e15a95a9","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S49/0/CalcPoint/PWR_FAIL/Status/Calculation","6967662","Calculation","_f64a1386-392a-4188-a61a-6b833026eaf9","_6b98cd5c-8962-48fc-b24b-c0c4294c6865","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S48/0/CalcPoint/PWR_FAIL/Status/Calculation","6963715","Calculation","_c2e2367d-9dbb-4197-8902-647d047821bd","_9ee6e434-a51a-42ec-b9b1-c32e4bf4b854","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749848","a","_8af01e0c-782d-4973-b7c5-21026ed05a64","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/S47/0/CalcPoint/PWR_FAIL/Status/Calculation","6959895","Calculation","_a1631423-3fcb-496f-ba6e-0d51003e908d","_6be197be-12c6-48a8-a9e5-4237d86a741d","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
